word,image_url,description,examples,level,is_favorite,needs_review,last_seen,created_at,video_url,category
Cooperative Industries,,Sign language gesture for 'Cooperative Industries',Example sentence using 'Cooperative Industries'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746272,2025-07-17T18:32:00.746272,https://drive.google.com/file/d/1PPbSOzfYCnX5e3sUMy3bdT5SvVrLZnbF/view?usp=sharing,BASIC
Coparcenary Inheritance,,Sign language gesture for 'Coparcenary Inheritance',Example sentence using 'Coparcenary Inheritance'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746699,2025-07-17T18:32:00.746699,https://drive.google.com/file/d/1S9v4yTPaE-YwZxzIt_Hi2V17C-GOTaor/view?usp=sharing,BASIC
Coping,,Sign language gesture for 'Coping',Example sentence using 'Coping'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.745427,2025-07-17T18:32:00.745427,https://drive.google.com/file/d/1eWXEVbblTKqzFQMQJhJoO6SpBomsiuOg/view?usp=sharing,EMOTIONS AND REACTIONS
Core,,Sign language gesture for 'Core',Example sentence using 'Core'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746732,2025-07-17T18:32:00.746732,https://drive.google.com/file/d/1i78IwkLB4vfDJnPnGQTKNcIGF5zwiyO7/view?usp=sharing,BASIC
Counselling,,Sign language gesture for 'Counselling',Example sentence using 'Counselling'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.745378,2025-07-17T18:32:00.745378,https://drive.google.com/file/d/1Dc58sv8bs8jqDuR4ViuLgQqapokS-MHI/view?usp=sharing,BASIC
Country,,Sign language gesture for 'Country',Example sentence using 'Country'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.747346,2025-07-17T18:32:00.747346,https://drive.google.com/file/d/1r2QidFRhE8l9u7wDum84oTt_CNTs01g8/view?usp=sharing,GENERAL
Cptsd,,Sign language gesture for 'Cptsd',Example sentence using 'Cptsd'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.745346,2025-07-17T18:32:00.745346,https://drive.google.com/file/d/1t8bR2kHv242SbmJzbjiqif7kSkRpKWGF/view?usp=sharing,GENERAL
Creative,,Sign language gesture for 'Creative',Example sentence using 'Creative'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.745367,2025-07-17T18:32:00.745367,https://drive.google.com/file/d/1sLAbkEpCSjCpefbyjeaPfCtdjqdk5nrH/view?usp=sharing,BASIC
Critical,,Sign language gesture for 'Critical',Example sentence using 'Critical'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.745335,2025-07-17T18:32:00.745335,https://drive.google.com/file/d/14hHm24wDje-ouX00rVex3H9_XTrHkZic/view?usp=sharing,BASIC
Crop,,Sign language gesture for 'Crop',Example sentence using 'Crop'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.747437,2025-07-17T18:32:00.747437,https://drive.google.com/file/d/1PPjWAusP5KSxur4tK-zAbXtUMyroqLWh/view?usp=sharing,SCIENCE AND ACADEMIC
Crust,,Sign language gesture for 'Crust',Example sentence using 'Crust'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.747178,2025-07-17T18:32:00.747178,https://drive.google.com/file/d/14MK-MBl5RRAAZjovf5pMlUhP7Bg9t3-y/view?usp=sharing,GENERAL
Cry,,Index fingers trace tears down cheeks,The movie made me cry.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051544,2025-07-02T14:53:25.051546,https://drive.google.com/file/d/1Ig8BRVHldHSHVtkXP2CnD4NuHeqF3Pr4/view?usp=sharing,BASIC
Curious,,,,intermediate,FALSE,FALSE,2025-07-02T14:53:25.051901,2025-07-02T14:53:25.051903,https://drive.google.com/file/d/1HWd7UKXVIRxZTphJpGxbIEVQrsrtdXxW/view?usp=sharing,EMOTIONS AND REACTIONS
Daily Routine,,Sign language gesture for 'Daily Routine',Example sentence using 'Daily Routine'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.745356,2025-07-17T18:32:00.745356,https://drive.google.com/file/d/1xZATDrlfOSYz0NqA_E4wqDQCrHRzLFpc/view?usp=sharing,BASIC
Dam,,Sign language gesture for 'Dam',Example sentence using 'Dam'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746789,2025-07-17T18:32:00.746789,https://drive.google.com/file/d/1y3m5NEFc9IFND-0jeOUnGsPcKk9rnlKA/view?usp=sharing,BASIC
Dance,,"Right hand over left palm, swing right hand back and forth",She loves to dance.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051243,2025-07-02T14:53:25.051245,https://drive.google.com/file/d/1NaLHb6JKL-Ay9m_Rmt-hwx8HoE9HZH9C/view?usp=sharing,BASIC
Dandi March,,Sign language gesture for 'Dandi March',Example sentence using 'Dandi March'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.747013,2025-07-17T18:32:00.747013,https://drive.google.com/file/d/1qZfoOQNDQbZY0BSeiVnT36JcdqHLBnln/view?usp=sharing,BASIC
Day,,"Point to sun, then sweep arm across sky",Have a wonderful day!,beginner,FALSE,FALSE,2025-07-02T14:53:25.051351,2025-07-02T14:53:25.051353,https://drive.google.com/file/d/1LWyb6guFVIpeceNJIgQMQ6TBylmbakYX/view?usp=sharing,BASIC
Deep Breaths,,Sign language gesture for 'Deep Breaths',Example sentence using 'Deep Breaths'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.745389,2025-07-17T18:32:00.745389,https://drive.google.com/file/d/13V-wQAKrRS3vypAfArjYlKi8ohQCKMA1/view?usp=sharing,ADVANCED
Defensive,,Sign language gesture for 'Defensive',Example sentence using 'Defensive'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.745313,2025-07-17T18:32:00.745313,https://drive.google.com/file/d/1Su1-nzrzgnZHPh8oPklnSVKlxVBQ34zH/view?usp=sharing,BASIC
Delirium,,Sign language gesture for 'Delirium',Example sentence using 'Delirium'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.745324,2025-07-17T18:32:00.745324,https://drive.google.com/file/d/17kHUGh2PyA11bVZm0InIiECPChgg7fVz/view?usp=sharing,BASIC
Denying Emotions,,Sign language gesture for 'Denying Emotions',Example sentence using 'Denying Emotions'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.745301,2025-07-17T18:32:00.745301,https://drive.google.com/file/d/1rbJgVkdaWfiw53p0gvpUyglRsLgMZ9ve/view?usp=sharing,EMOTIONS AND REACTIONS
Deposition,,Sign language gesture for 'Deposition',Example sentence using 'Deposition'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.747722,2025-07-17T18:32:00.747722,https://drive.google.com/file/d/1pV2y80KjZ3wodaEPNWXLaMOnibi7Ox0H/view?usp=sharing,BASIC
Deserve,,Sign language gesture for 'Deserve',Example sentence using 'Deserve'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.745292,2025-07-17T18:32:00.745292,https://drive.google.com/file/d/1SH9_YLMwRS2hpQ94G3tWZPP459xQ8oaL/view?usp=sharing,GENERAL
Despair,,Sign language gesture for 'Despair',Example sentence using 'Despair'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.745281,2025-07-17T18:32:00.745281,https://drive.google.com/file/d/1WGSAgK_FNv3CNPNsu49TuOmkns5sCSVb/view?usp=sharing,BASIC
Developmental Disorder,,Sign language gesture for 'Developmental Disorder',Example sentence using 'Developmental Disorder'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.745270,2025-07-17T18:32:00.745270,https://drive.google.com/file/d/1oNBgX6h3I3eLtDmzwMLLmaGokt22nymd/view?usp=sharing,MEDICAL AND HEALTH
Dirty,,Wiggle fingers under chin,My clothes are dirty.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051478,2025-07-02T14:53:25.051480,,BASIC
Disappointment,,Sign language gesture for 'Disappointment',Example sentence using 'Disappointment'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.745263,2025-07-17T18:32:00.745263,https://drive.google.com/file/d/1AF-ITLEGtl1qHumOq2v5ya7kSg5i3Ka6/view?usp=sharing,BASIC
Disgusted,,Sign language gesture for 'Disgusted',Example sentence using 'Disgusted'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.745234,2025-07-17T18:32:00.745234,https://drive.google.com/file/d/1DFf3ScGH_6XnoqCKHkuTciyNRKk-2KFl/view?usp=sharing,EMOTIONS AND REACTIONS
Dislike,,Thumb and middle finger push away from chest,I dislike loud music.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051524,2025-07-02T14:53:25.051526,,BASIC
Disorganized Behaviour,,Sign language gesture for 'Disorganized Behaviour',Example sentence using 'Disorganized Behaviour'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.745245,2025-07-17T18:32:00.745245,https://drive.google.com/file/d/119mfn_ddmC2QB4DFgOfdG_bazSnu6ldT/view?usp=sharing,BASIC
Disorganized Disordered Thinking,,Sign language gesture for 'Disorganized Disordered Thinking',Example sentence using 'Disorganized Disordered Thinking'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.745252,2025-07-17T18:32:00.745252,https://drive.google.com/file/d/1gU-urmDN0sX9pC7D7ZVsQVy3YtoeyEyk/view?usp=sharing,MEDICAL AND HEALTH
Dissociation,,Sign language gesture for 'Dissociation',Example sentence using 'Dissociation'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.745232,2025-07-17T18:32:00.745232,https://drive.google.com/file/d/15HuMrv6NntCTxE1GTrZGwvARtg4SH2GB/view?usp=sharing,BASIC
Distress,,Sign language gesture for 'Distress',Example sentence using 'Distress'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.745170,2025-07-17T18:32:00.745170,https://drive.google.com/file/d/1ItnvByRHUFQ2SHGG_nGGy7XgIhIeAQwh/view?usp=sharing,EMOTIONS AND REACTIONS
Do Homework,,,,intermediate,FALSE,FALSE,2025-07-02T14:53:25.051920,2025-07-02T14:53:25.051922,,DAILY ACTIONS
Down Hearted,,Sign language gesture for 'Down Hearted',Example sentence using 'Down Hearted'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.745200,2025-07-17T18:32:00.745200,https://drive.google.com/file/d/1UvtMPJsO-LVXnqg0ctKNT95ZHgoFxtLA/view?usp=sharing,ADVANCED
Drama Therapy,,Sign language gesture for 'Drama Therapy',Example sentence using 'Drama Therapy'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.745188,2025-07-17T18:32:00.745188,https://drive.google.com/file/d/1stTOapfBAuCGJ-qbLXu3puIN1nn9nPQ4/view?usp=sharing,MEDICAL AND HEALTH
Drink,,Make a 'C' shape with hand and bring it to mouth as if drinking,I need to drink more water.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051069,2025-07-02T14:53:25.051073,https://drive.google.com/file/d/1v8kzYDkZqsBp9EV3yxRk6X1OM-KxxyOt/view?usp=sharing,BASIC
Drive,,,,intermediate,FALSE,FALSE,2025-07-02T14:53:25.051926,2025-07-02T14:53:25.051928,https://drive.google.com/file/d/103pXXmGCmKkytB-lNwhWeC4GxNk9JaSK/view?usp=sharing,DAILY ACTIONS
Dysregulated,,Sign language gesture for 'Dysregulated',Example sentence using 'Dysregulated'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.745210,2025-07-17T18:32:00.745210,https://drive.google.com/file/d/15LqknBw7XLlVjtpxZuSM4MuWXMXggGAQ/view?usp=sharing,ADVANCED
Each,,Gesture representing 'Each' in ISL,Use the sign for 'Each' in a sentence like: 'I want to each.',beginner,FALSE,FALSE,2025-07-02T14:53:25.051891,2025-07-02T14:53:25.051893,https://drive.google.com/file/d/1EhNR9F44UWHJ2DUP6aQuVLlQpmCe-JPB/view?usp=sharing,BASIC
Early Death,,Sign language gesture for 'Early Death',Example sentence using 'Early Death'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.745181,2025-07-17T18:32:00.745181,https://drive.google.com/file/d/1Z9A9gvcPDQ7PJpzCCb-YT2malLNPo99e/view?usp=sharing,ADVANCED
Early Identification,,Sign language gesture for 'Early Identification',Example sentence using 'Early Identification'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.745221,2025-07-17T18:32:00.745221,https://drive.google.com/file/d/1KVrCK4tAZInc-_-TOpcLv0B03wUklxgl/view?usp=sharing,BASIC
Eat,,Bring fingertips to mouth in a repeated motion,Let's eat dinner together.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051061,2025-07-02T14:53:25.051064,https://drive.google.com/file/d/1iE4Q_7T0JpaU1gSUke4emOa__TNuyjKn/view?usp=sharing,BASIC
Eat Breakfast,,,,intermediate,FALSE,FALSE,2025-07-02T14:53:25.051916,2025-07-02T14:53:25.051918,,DAILY ACTIONS
Eat Dinner,,,,intermediate,FALSE,FALSE,2025-07-02T14:53:25.051918,2025-07-02T14:53:25.051920,,DAILY ACTIONS
Eat Lunch,,,,intermediate,FALSE,FALSE,2025-07-02T14:53:25.051917,2025-07-02T14:53:25.051919,,DAILY ACTIONS
Ecosystem,,Sign language gesture for 'Ecosystem',Example sentence using 'Ecosystem'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.747190,2025-07-17T18:32:00.747190,https://drive.google.com/file/d/14WJVFVB-qt3YSZ2wpEyr456bpu7Oe8OG/view?usp=sharing,ADVANCED
Effect,,Sign language gesture for 'Effect',Example sentence using 'Effect'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.745159,2025-07-17T18:32:00.745159,https://drive.google.com/file/d/1xFTu2kmJNOSi15flW9ZRF-skFROQG0DX/view?usp=sharing,GENERAL
Eight,,Hold up eight fingers,Eight o'clock is dinner time.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051719,2025-07-02T14:53:25.051721,,BASIC
Elevated Mood,,Sign language gesture for 'Elevated Mood',Example sentence using 'Elevated Mood'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.745119,2025-07-17T18:32:00.745119,https://drive.google.com/file/d/17Vs8s4MawB6s3JC0QensQMKO3oB4Z2Ln/view?usp=sharing,EMOTIONS AND REACTIONS
Email Counselling,,Sign language gesture for 'Email Counselling',Example sentence using 'Email Counselling'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.745104,2025-07-17T18:32:00.745104,https://drive.google.com/file/d/1KuxDe9EMYGjxvWrSlHqqH25W_BwvCqLE/view?usp=sharing,BASIC
Embarrassed,,,,intermediate,FALSE,FALSE,2025-07-02T14:53:25.051904,2025-07-02T14:53:25.051906,,EMOTIONS AND REACTIONS
Embarrassing Yourself,,Sign language gesture for 'Embarrassing Yourself',Example sentence using 'Embarrassing Yourself'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.745130,2025-07-17T18:32:00.745130,https://drive.google.com/file/d/1XZVnqW547y6Lngo2tpZFKwr8WHGWdtvp/view?usp=sharing,BASIC
Emergency Medical Services,,Sign language gesture for 'Emergency Medical Services',Example sentence using 'Emergency Medical Services'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.745110,2025-07-17T18:32:00.745110,https://drive.google.com/file/d/1eYD1GMZuBDGyryFOb2TNY_SqrrHM3iQS/view?usp=sharing,MEDICAL AND HEALTH
Emotional Breakdown,,Sign language gesture for 'Emotional Breakdown',Example sentence using 'Emotional Breakdown'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.745093,2025-07-17T18:32:00.745093,https://drive.google.com/file/d/15Wv1pdo79ZbQqBsbK2O-zfwgBOqY-zoS/view?usp=sharing,EMOTIONS AND REACTIONS
Emotional Intelligence,,Sign language gesture for 'Emotional Intelligence',Example sentence using 'Emotional Intelligence'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.745148,2025-07-17T18:32:00.745148,https://drive.google.com/file/d/10mukzp7faQ0wU_gDzhVsMo93SJfDNPzP/view?usp=sharing,EMOTIONS AND REACTIONS
Emotional Management,,Sign language gesture for 'Emotional Management',Example sentence using 'Emotional Management'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.745139,2025-07-17T18:32:00.745139,https://drive.google.com/file/d/151OraeUznXF2Jt0eVBOe6QoLtwzO3F4P/view?usp=sharing,EMOTIONS AND REACTIONS
Emotional Manipulation,,Sign language gesture for 'Emotional Manipulation',Example sentence using 'Emotional Manipulation'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.745059,2025-07-17T18:32:00.745059,https://drive.google.com/file/d/1X8tGMQCnd1ZAgXY2zxNyGLfOVZbuyJjG/view?usp=sharing,EMOTIONS AND REACTIONS
Emotional Numbness,,Sign language gesture for 'Emotional Numbness',Example sentence using 'Emotional Numbness'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.745050,2025-07-17T18:32:00.745050,https://drive.google.com/file/d/1GzVPgcfoH7Q4rQrjG8JQsHCHAG8yx3HE/view?usp=sharing,EMOTIONS AND REACTIONS
Emotional Support,,Sign language gesture for 'Emotional Support',Example sentence using 'Emotional Support'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.745067,2025-07-17T18:32:00.745067,https://drive.google.com/file/d/11Oi82q5auYwR_I9e1Llu7euqRBDBlpdA/view?usp=sharing,EMOTIONS AND REACTIONS
Emotionally Unavailable,,Sign language gesture for 'Emotionally Unavailable',Example sentence using 'Emotionally Unavailable'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.745085,2025-07-17T18:32:00.745085,https://drive.google.com/file/d/1_IuNSDgwWDTwjVE3bnD7pHM4Chlr-6jx/view?usp=sharing,EMOTIONS AND REACTIONS
Emotionally Vulnerable,,Sign language gesture for 'Emotionally Vulnerable',Example sentence using 'Emotionally Vulnerable'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.745076,2025-07-17T18:32:00.745076,https://drive.google.com/file/d/1XseZHEwh2la8HP4x08ztY46bIqy--YPo/view?usp=sharing,EMOTIONS AND REACTIONS
Emotions,,Sign language gesture for 'Emotions',Example sentence using 'Emotions'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.745010,2025-07-17T18:32:00.745010,https://drive.google.com/file/d/1ek-3R-GnudD7RxGQdT_jNeinkLHpUNij/view?usp=sharing,EMOTIONS AND REACTIONS
Emporium,,Sign language gesture for 'Emporium',Example sentence using 'Emporium'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.747636,2025-07-17T18:32:00.747636,https://drive.google.com/file/d/1a-JMNZDFG7alemGkF5-xWDInvnMD1eU0/view?usp=sharing,BASIC
Energetic,,,,intermediate,FALSE,FALSE,2025-07-02T14:53:25.051907,2025-07-02T14:53:25.051909,,EMOTIONS AND REACTIONS
Enough,,Gesture representing 'Enough' in ISL,Use the sign for 'Enough' in a sentence like: 'I want to enough.',beginner,FALSE,FALSE,2025-07-02T14:53:25.051871,2025-07-02T14:53:25.051873,https://drive.google.com/file/d/1T_84lQe-YLrbAu_LOEUqMEvRmsSOLU72/view?usp=sharing,BASIC
Entire Identity,,Sign language gesture for 'Entire Identity',Example sentence using 'Entire Identity'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.745031,2025-07-17T18:32:00.745031,https://drive.google.com/file/d/1-bq-M8d2bNKJNrDffPymr3tZleoW-8tx/view?usp=sharing,BASIC
Epicenter,,Sign language gesture for 'Epicenter',Example sentence using 'Epicenter'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.747026,2025-07-17T18:32:00.747026,https://drive.google.com/file/d/1LBHzjD5K5z9VwY3SIChadyj66VYI8bjp/view?usp=sharing,BASIC
Equator,,Sign language gesture for 'Equator',Example sentence using 'Equator'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.747615,2025-07-17T18:32:00.747615,https://drive.google.com/file/d/1Bf9DMgNVt3s0LSU2fnZ5bIaZZRUhWPcC/view?usp=sharing,GENERAL
Every,,Gesture representing 'Every' in ISL,Use the sign for 'Every' in a sentence like: 'I want to every.',beginner,FALSE,FALSE,2025-07-02T14:53:25.051897,2025-07-02T14:53:25.051899,https://drive.google.com/file/d/1hV28b1kbfReC6WMNshcbjLZe3IrBwmOK/view?usp=sharing,BASIC
Excessive Crying,,Sign language gesture for 'Excessive Crying',Example sentence using 'Excessive Crying'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.745000,2025-07-17T18:32:00.745000,https://drive.google.com/file/d/1LpblQBQkLBm7GNCBl5sW__OziDkTlDsP/view?usp=sharing,BASIC
Excessive Planning Organizing,,Sign language gesture for 'Excessive Planning Organizing',Example sentence using 'Excessive Planning Organizing'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744989,2025-07-17T18:32:00.744989,https://drive.google.com/file/d/1VrZ7SjgcIJAokbaO3CSC6ht4ZfZrtsO_/view?usp=sharing,BASIC
Excessive Touching,,Sign language gesture for 'Excessive Touching',Example sentence using 'Excessive Touching'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.745041,2025-07-17T18:32:00.745041,https://drive.google.com/file/d/1lbqt4BwV6I6MLa-cx4ECXsbRhFYkj4cZ/view?usp=sharing,BASIC
Excited,,Both hands alternate patting chest rapidly,I'm excited about the trip!,beginner,FALSE,FALSE,2025-07-02T14:53:25.051310,2025-07-02T14:53:25.051312,https://drive.google.com/file/d/1vVhcXkebwCHVIRCcW0lxKx-hx5cbZHwZ/view?usp=sharing,BASIC
Exist,,Sign language gesture for 'Exist',Example sentence using 'Exist'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.745020,2025-07-17T18:32:00.745020,https://drive.google.com/file/d/1RlJeSMWLr2ZqpbayFaF8zZ2nQyQnZoIv/view?usp=sharing,BASIC
Exposed,,Sign language gesture for 'Exposed',Example sentence using 'Exposed'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.744976,2025-07-17T18:32:00.744976,https://drive.google.com/file/d/1Ykjc9YGIK-mimGRCuROnEnXuOduIVoiw/view?usp=sharing,GENERAL
Extremely Aware,,Sign language gesture for 'Extremely Aware',Example sentence using 'Extremely Aware'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744964,2025-07-17T18:32:00.744964,https://drive.google.com/file/d/1noxxpZ0SveD_IZ2tudCso2ji000tvN_b/view?usp=sharing,BASIC
Factitious,,Sign language gesture for 'Factitious',Example sentence using 'Factitious'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744953,2025-07-17T18:32:00.744953,https://drive.google.com/file/d/1dy5LnAnlbHs0ajtqED8ZnacdIhnDsCMV/view?usp=sharing,BASIC
Factitious Disorder,,Sign language gesture for 'Factitious Disorder',Example sentence using 'Factitious Disorder'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.744941,2025-07-17T18:32:00.744941,https://drive.google.com/file/d/1SVXFRKKSOOYv-nn6Gt2_8U0-hYB_mRPx/view?usp=sharing,MEDICAL AND HEALTH
Familiar,,Sign language gesture for 'Familiar',Example sentence using 'Familiar'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744924,2025-07-17T18:32:00.744924,https://drive.google.com/file/d/1ryjoyX7f4MHkDuIdpKzW9mSo3GMzgj44/view?usp=sharing,BASIC
Family History,,Sign language gesture for 'Family History',Example sentence using 'Family History'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744904,2025-07-17T18:32:00.744904,https://drive.google.com/file/d/1G11cjkBCBfRuEiK-36L1tvoSvKx6Q3qc/view?usp=sharing,BASIC
Family Problems,,Sign language gesture for 'Family Problems',Example sentence using 'Family Problems'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744881,2025-07-17T18:32:00.744881,https://drive.google.com/file/d/1HfURls5LRejIBvwcV-qAqH2vMxq5IIt9/view?usp=sharing,BASIC
